,properIngredients,cuisine,pred_cuisine,check
37727,fontina cheese fresh thyme fresh oregano polenta black pepper mushroom garlic cloves cremini mushrooms reduced fat milk organic vegetable broth olive oil salt fresh lemon juice,italian,italian,True
13072,turbinado unsalted butter fresh lemon juice sugar salt heavy whipping cream peach all purpose flour cornmeal ground cinnamon baking powder corn starch,southern_us,southern_us,True
10575,cointreau large eggs bittersweet chocolate prune unsalted butter heavy cream orange zest sugar half   half armagnac vanilla beans creme anglaise grated orange,french,french,True
13298,olive oil garlic black pepper grated parmesan cheese walnut unsalted butter broccoli kosher salt floret orecchiette,italian,italian,True
26493,bread crumb fresh green onions sardine olive oil all purpose flour grated lemon peel halibut fillets large garlic cloves fresh parsley large eggs sauce,russian,italian,False
20660,corn kernels butter jalapeno chilies red bell pepper zucchini salsa green onions chopped cilantro fresh,mexican,mexican,True
330,egg garbanzo beans rice water lemon onion ground cinnamon olive oil salt saffron pepper flour fresh parsley,moroccan,spanish,False
24315,tomato paste white wine bay leaves crushed red pepper confectioners sugar dried rosemary brown sugar dried thyme onion powder ground allspice marjoram italian sausage tomato sauce garlic powder red wine sliced mushrooms dried oregano green bell pepper dried basil dried sage salt onion italian seasoning,italian,italian,True
7650,brown sugar ground black pepper cooking wine light soy sauce broccoli florets oyster sauce minced ginger cooking oil yellow onion garlic powder flank steak corn starch,chinese,chinese,True
10901,rocket leaves large eggs flat leaf parsley sourdough bread extra virgin olive oil prosciutto onion tops parsley sprigs coarse salt,italian,italian,True
17956,avocado serrano chile fresh lime juice white onion chopped cilantro,mexican,mexican,True
14619,purple onion dried oregano ground sirloin garlic cloves cherry tomatoes frozen pizza dough allspice cinnamon feta cheese crumbles,greek,greek,True
10396,garlic bulb whipping cream parmesan cheese meat sauce chicken broth all purpose flour butter,italian,italian,True
12051,jalapeno chilies onion fresh cilantro freshly ground pepper lime juice extra virgin olive oil kosher salt tuna steaks fresh pineapple,mexican,mexican,True
24941,fettuccine pasta flour freshly ground pepper olive oil butter kosher salt cajun seasoning shrimp low sodium chicken broth whipping cream,cajun_creole,cajun_creole,True
16199,sugar salt unsalted butter cherry preserves large egg yolks all purpose flour powdered sugar large eggs grated lemon peel,italian,french,False
8684,Sriracha dark brown sugar large shrimp fish sauce rice noodles beansprouts fresh basil green onions garlic cloves canola oil lower sodium soy sauce unsalted dry roast peanuts fresh lime juice,thai,thai,True
6952,tumeric salt cumin water margarine pepper yellow split peas clove cayenne onion,indian,indian,True
28573,shredded cheddar cheese garlic cloves ground cumin egg flour tortillas ground beef Mexican cheese blend enchilada sauce cottage cheese stewed tomatoes onion,mexican,mexican,True
39304,sliced almonds all purpose flour shucked oysters extra virgin olive oil lemon juice mayonaise salt minced garlic spanish paprika,spanish,southern_us,False
24894,cream of chicken soup taco seasoning black beans cheese cooked rice chicken breasts corn salsa,mexican,mexican,True
36177,tomato large garlic cloves olive oil leg of lamb fresh basil garlic cloves grated parmesan cheese fresh basil leaves,french,italian,False
33865,nonfat milk salt ice cubes cumin seed nonfat yogurt plain,indian,indian,True
1760,sugar raisin armagnac prune whole milk confectioners sugar unsalted butter salt pure vanilla extract large eggs all purpose flour,french,french,True
4885,dried thyme garlic celery salmon fillets cooking oil lentil onion canned low sodium chicken broth ground black pepper salt bay leaf crushed tomatoes bacon carrot,french,french,True
20583,dry yeast water molasses salt whole wheat flour,irish,indian,False
26829,fresh basil dijon mustard white wine vinegar olive oil green onions lemon pepper minced garlic cooking spray fresh lemon juice ground black pepper low fat mayonnaise boneless skinless chicken breast halves,french,italian,False
15948,mora chiles white onion crema mexican button mushrooms canela tomato sugar lime juice fine salt corn tortillas chicken stock spinach water jalapeno chilies garlic cloves ground cinnamon habanero chile ricotta salata vegetable oil chopped cilantro,mexican,mexican,True
13847,chicken broth basil onion bell pepper okra tomato garlic italian seasoning flour oil,cajun_creole,italian,False
27274,cheese pepper salsa tri tip roast salt tortilla sour cream,mexican,mexican,True
31593,french bread curly endive dijon mustard white wine vinegar pepper bacon frisee large eggs salt,french,french,True
12414,fish sauce lime peanut oil boneless chicken skinless thigh sesame seeds onion red chili peppers superfine sugar garlic cloves chicken stock lemongrass amaranth,vietnamese,thai,False
17371,tumeric jalapeno chilies fatfree lowsodium chicken broth cumin crab meat dried thyme chili powder coconut milk allspice fresh spinach butternut squash rubbed sage plantain ground ginger olive oil garlic onion,jamaican,jamaican,True
20939,ground black pepper liquid silken tofu vegetable oil toasted sesame oil kosher salt reduced sodium soy sauce scallion large egg yolks Gochujang base toasted sesame seeds,korean,korean,True
5047,refried beans jalapeno chilies whole kernel corn  drain shredded cheddar cheese chopped green bell pepper salsa ground cumin black beans sliced black olives whole wheat tortillas sour cream ground black pepper chili powder pinto beans,mexican,mexican,True
21956,tomato chopped bell pepper reduced fat sour cream ground turkey ground cumin pasta water green onions garlic cloves chopped cilantro fresh black beans Mexican cheese blend salsa fresh lime juice     less sodium taco seasoning olive oil salt ripe olives,mexican,mexican,True
11882,caper salt tomato olive oil onion greek seasoning pepper lemon juice pitted kalamata olives halibut,greek,greek,True
7923,green onions rice fish sauce cilantro spearmint shallot chilli lime ground pork,thai,vietnamese,False
33560,tomato paste ground black pepper dry red wine carrot brandy shallot salt bone in chicken thighs fat free less sodium chicken broth chicken drumsticks garlic cloves cremini mushrooms fresh thyme bacon slices flat leaf parsley,french,french,True
12243,pepper beef tongue vegetable oil corn tortillas fresh cilantro lemon juice tomato salt onion,mexican,mexican,True
35171,green bell pepper toasted baguette cajun seasoning garlic cloves crawfish cream cheese diced pimentos butter sliced green onions,cajun_creole,cajun_creole,True
38898,garam masala cumin seed black pepper salt onion black gram ghee amchur green chilies,indian,indian,True
37439,penne pasta cooked chicken cheese milk sour cream,italian,italian,True
4984,fresh basil olive oil diced tomatoes dried currants fusilli onion caper eggplant garlic cloves pinenuts pecorino romano cheese,italian,italian,True
36894,wonton wrappers cream cheese soy sauce salt scallion worcestershire sauce peanut oil sesame oil crabmeat imitation crab meat,chinese,chinese,True
12920,egg prosciutto unbaked pie crusts ricotta cheese cooked ham grated parmesan cheese genoa salami mozzarella cheese,italian,italian,True
32009,ground nutmeg butter orange juice ground cinnamon sweet potatoes salt chopped pecans granny smith apples refrigerated piecrusts all purpose flour granulated sugar whipped cream dark brown sugar,southern_us,southern_us,True
7837,egg vanilla bread raisin half   half softened butter sugar salt,british,southern_us,False
5950,cooking spray baguette,italian,italian,True
14037,cauliflower water heavy cream garlic cloves pork shoulder saffron tomato crimini mushrooms cumin seed chopped cilantro basmati rice tomato paste bay leaves cardamom pods cinnamon sticks onion clove garam masala ginger greek yogurt ghee low fat milk,indian,indian,True
34369,butter superfine sugar egg whites ground almonds,french,french,True
12496,yellow corn meal vegetable oil large eggs all purpose flour baking powder milk salt,southern_us,southern_us,True
36565,milk quickcooking grits ground cinnamon egg yolks peach preserves unsalted butter vanilla extract sugar mint leaves frozen peach slices,southern_us,southern_us,True
24086,ground cinnamon whole wheat couscous lemon juice crushed tomatoes chickpea onion pitted date garlic chopped cilantro ground ginger olive oil ground coriander ground cumin,moroccan,moroccan,True
23995,sugar pork loin cilantro leaves fresh mint light brown sugar salad greens vegetable oil hot water fresh basil leaves soy sauce rice noodles garlic chili sauce fresh lime juice fish sauce shredded carrots cilantro sprigs cucumber,vietnamese,vietnamese,True
2688,parsnip black eyed peas shallot salt rapeseed oil lime sweet potatoes vine tomatoes carrot flat leaf parsley fresh coriander ground nutmeg red pepper okra coconut milk kaffir lime leaves fresh ginger spring onions garlic green beans,brazilian,southern_us,False
28574,sliced almonds ground black pepper red wine vinegar goat cheese salad greens large eggs salt fresh parsley egg substitute fresh thyme extra virgin olive oil garlic cloves fat free milk cooking spray all purpose flour onion,french,french,True
2374,cognac black pepper fat sea salt,french,french,True
3251,dried thyme white wine vinegar celery chicken canned low sodium chicken broth fresh thyme small red potato fresh parsley turnip ground black pepper salt bay leaf water cooking oil carrot onion,french,french,True
22436,pie crust bread crumbs salt fresh sage fresh thyme onion mustard ground black pepper sharp cheddar cheese egg ground pork,british,southern_us,False
29622,sugar butter herb all purpose flour milk salt baking powder oil,indian,italian,False
9118,unsalted butter baby spinach all purpose flour flat leaf parsley black pepper large eggs extra virgin olive oil ricotta prosciutto whole milk salt garlic cloves fresh pasta pecorino romano cheese grated nutmeg onion,italian,italian,True
34908,soy sauce boneless skinless chicken breasts fresh mushrooms bok choy toasted sesame seeds water purple onion corn starch wonton noodles pepper vegetable oil oyster sauce celery green onions salt red bell pepper mung bean sprouts,chinese,chinese,True
35985,tomato cayenne salt ground cumin crushed tomatoes vegetable broth ground coriander white onion extra virgin olive oil goat cheese sun dried tomatoes garlic corn tortillas,mexican,mexican,True
